vza,raa,CI,lidf,cab,lma,RUB,Rdsc,CB6F,gm,BallBerrySlope,BallBerry0
25.546875,14.765625,0.6609375,12.890625,15.7421875,30.1953125,81.640625,0.0014535156250000002,58.984375,2.2516015625,6.97265625,0.32421875
25.546875,14.765625,0.9046875,57.421875,15.7421875,30.1953125,81.640625,0.0014535156250000002,58.984375,2.2516015625,6.97265625,0.32421875
25.546875,14.765625,0.9046875,12.890625,74.2578125,30.1953125,81.640625,0.0014535156250000002,58.984375,2.2516015625,6.97265625,0.32421875
25.546875,14.765625,0.9046875,12.890625,15.7421875,75.7421875,81.640625,0.0014535156250000002,58.984375,2.2516015625,6.97265625,0.32421875
25.546875,14.765625,0.9046875,12.890625,15.7421875,30.1953125,147.265625,0.0014535156250000002,58.984375,2.2516015625,6.97265625,0.32421875
25.546875,14.765625,0.9046875,12.890625,15.7421875,30.1953125,81.640625,0.0067128906250000005,58.984375,2.2516015625,6.97265625,0.32421875
25.546875,14.765625,0.9046875,12.890625,15.7421875,30.1953125,81.640625,0.0014535156250000002,99.609375,2.2516015625,6.97265625,0.32421875
25.546875,14.765625,0.9046875,12.890625,15.7421875,30.1953125,81.640625,0.0014535156250000002,58.984375,1.6668359375000001,6.97265625,0.32421875
25.546875,14.765625,0.9046875,12.890625,15.7421875,30.1953125,81.640625,0.0014535156250000002,58.984375,2.2516015625,1.93359375,0.32421875
25.546875,14.765625,0.9046875,12.890625,15.7421875,30.1953125,81.640625,0.0014535156250000002,58.984375,2.2516015625,6.97265625,0.25390625
25.546875,14.765625,0.9046875,12.890625,15.7421875,30.1953125,81.640625,0.0014535156250000002,58.984375,2.2516015625,6.97265625,0.32421875
57.890625,96.328125,0.8609374999999999,27.421875,39.2578125,20.7421875,97.265625,0.0017628906250000001,149.609375,4.1618359375,9.43359375,0.75390625
55.546875,96.328125,0.8609374999999999,27.421875,39.2578125,20.7421875,97.265625,0.0017628906250000001,149.609375,4.1618359375,9.43359375,0.75390625
57.890625,104.765625,0.8609374999999999,27.421875,39.2578125,20.7421875,97.265625,0.0017628906250000001,149.609375,4.1618359375,9.43359375,0.75390625
57.890625,96.328125,0.7046875,27.421875,39.2578125,20.7421875,97.265625,0.0017628906250000001,149.609375,4.1618359375,9.43359375,0.75390625
57.890625,96.328125,0.8609374999999999,42.890625,39.2578125,20.7421875,97.265625,0.0017628906250000001,149.609375,4.1618359375,9.43359375,0.75390625
57.890625,96.328125,0.8609374999999999,27.421875,50.7421875,20.7421875,97.265625,0.0017628906250000001,149.609375,4.1618359375,9.43359375,0.75390625
57.890625,96.328125,0.8609374999999999,27.421875,39.2578125,85.1953125,97.265625,0.0017628906250000001,149.609375,4.1618359375,9.43359375,0.75390625
57.890625,96.328125,0.8609374999999999,27.421875,39.2578125,20.7421875,131.640625,0.0017628906250000001,149.609375,4.1618359375,9.43359375,0.75390625
57.890625,96.328125,0.8609374999999999,27.421875,39.2578125,20.7421875,97.265625,0.006403515625000001,149.609375,4.1618359375,9.43359375,0.75390625
57.890625,96.328125,0.8609374999999999,27.421875,39.2578125,20.7421875,97.265625,0.0017628906250000001,108.984375,4.1618359375,9.43359375,0.75390625
57.890625,96.328125,0.8609374999999999,27.421875,39.2578125,20.7421875,97.265625,0.0017628906250000001,149.609375,4.7466015625,9.43359375,0.75390625
57.890625,96.328125,0.8609374999999999,27.421875,39.2578125,20.7421875,97.265625,0.0017628906250000001,149.609375,4.1618359375,14.47265625,0.75390625
57.890625,96.328125,0.8609374999999999,27.421875,39.2578125,20.7421875,97.265625,0.0017628906250000001,149.609375,4.1618359375,9.43359375,0.82421875
57.890625,104.765625,0.7046875,42.890625,50.7421875,85.1953125,131.640625,0.006403515625000001,108.984375,4.7466015625,14.47265625,0.82421875
55.546875,96.328125,0.7046875,42.890625,50.7421875,85.1953125,131.640625,0.006403515625000001,108.984375,4.7466015625,14.47265625,0.82421875
55.546875,104.765625,0.8609374999999999,42.890625,50.7421875,85.1953125,131.640625,0.006403515625000001,108.984375,4.7466015625,14.47265625,0.82421875
55.546875,104.765625,0.7046875,27.421875,50.7421875,85.1953125,131.640625,0.006403515625000001,108.984375,4.7466015625,14.47265625,0.82421875
55.546875,104.765625,0.7046875,42.890625,39.2578125,85.1953125,131.640625,0.006403515625000001,108.984375,4.7466015625,14.47265625,0.82421875
55.546875,104.765625,0.7046875,42.890625,50.7421875,20.7421875,131.640625,0.006403515625000001,108.984375,4.7466015625,14.47265625,0.82421875
55.546875,104.765625,0.7046875,42.890625,50.7421875,85.1953125,97.265625,0.006403515625000001,108.984375,4.7466015625,14.47265625,0.82421875
55.546875,104.765625,0.7046875,42.890625,50.7421875,85.1953125,131.640625,0.0017628906250000001,108.984375,4.7466015625,14.47265625,0.82421875
55.546875,104.765625,0.7046875,42.890625,50.7421875,85.1953125,131.640625,0.006403515625000001,149.609375,4.7466015625,14.47265625,0.82421875
55.546875,104.765625,0.7046875,42.890625,50.7421875,85.1953125,131.640625,0.006403515625000001,108.984375,4.1618359375,14.47265625,0.82421875
55.546875,104.765625,0.7046875,42.890625,50.7421875,85.1953125,131.640625,0.006403515625000001,108.984375,4.7466015625,9.43359375,0.82421875
55.546875,104.765625,0.7046875,42.890625,50.7421875,85.1953125,131.640625,0.006403515625000001,108.984375,4.7466015625,14.47265625,0.75390625
55.546875,104.765625,0.7046875,42.890625,50.7421875,85.1953125,131.640625,0.006403515625000001,108.984375,4.7466015625,14.47265625,0.82421875
42.890625,51.328125,0.7609375,42.421875,21.7578125,48.2421875,122.265625,0.004237890625000001,124.609375,2.9143359374999998,13.18359375,0.50390625
10.546875,51.328125,0.7609375,42.421875,21.7578125,48.2421875,122.265625,0.004237890625000001,124.609375,2.9143359374999998,13.18359375,0.50390625
42.890625,59.765625,0.7609375,42.421875,21.7578125,48.2421875,122.265625,0.004237890625000001,124.609375,2.9143359374999998,13.18359375,0.50390625
42.890625,51.328125,0.6046874999999999,42.421875,21.7578125,48.2421875,122.265625,0.004237890625000001,124.609375,2.9143359374999998,13.18359375,0.50390625
42.890625,51.328125,0.7609375,27.890625,21.7578125,48.2421875,122.265625,0.004237890625000001,124.609375,2.9143359374999998,13.18359375,0.50390625
42.890625,51.328125,0.7609375,42.421875,68.2421875,48.2421875,122.265625,0.004237890625000001,124.609375,2.9143359374999998,13.18359375,0.50390625
42.890625,51.328125,0.7609375,42.421875,21.7578125,57.6953125,122.265625,0.004237890625000001,124.609375,2.9143359374999998,13.18359375,0.50390625
42.890625,51.328125,0.7609375,42.421875,21.7578125,48.2421875,106.640625,0.004237890625000001,124.609375,2.9143359374999998,13.18359375,0.50390625
42.890625,51.328125,0.7609375,42.421875,21.7578125,48.2421875,122.265625,0.003928515625,124.609375,2.9143359374999998,13.18359375,0.50390625
42.890625,51.328125,0.7609375,42.421875,21.7578125,48.2421875,122.265625,0.004237890625000001,83.984375,2.9143359374999998,13.18359375,0.50390625
42.890625,51.328125,0.7609375,42.421875,21.7578125,48.2421875,122.265625,0.004237890625000001,124.609375,3.4991015625,13.18359375,0.50390625
42.890625,51.328125,0.7609375,42.421875,21.7578125,48.2421875,122.265625,0.004237890625000001,124.609375,2.9143359374999998,3.22265625,0.50390625
42.890625,51.328125,0.7609375,42.421875,21.7578125,48.2421875,122.265625,0.004237890625000001,124.609375,2.9143359374999998,13.18359375,0.07421875
42.890625,59.765625,0.6046874999999999,27.890625,68.2421875,57.6953125,106.640625,0.003928515625,83.984375,3.4991015625,3.22265625,0.07421875
10.546875,51.328125,0.6046874999999999,27.890625,68.2421875,57.6953125,106.640625,0.003928515625,83.984375,3.4991015625,3.22265625,0.07421875
10.546875,59.765625,0.7609375,27.890625,68.2421875,57.6953125,106.640625,0.003928515625,83.984375,3.4991015625,3.22265625,0.07421875
10.546875,59.765625,0.6046874999999999,42.421875,68.2421875,57.6953125,106.640625,0.003928515625,83.984375,3.4991015625,3.22265625,0.07421875
10.546875,59.765625,0.6046874999999999,27.890625,21.7578125,57.6953125,106.640625,0.003928515625,83.984375,3.4991015625,3.22265625,0.07421875
10.546875,59.765625,0.6046874999999999,27.890625,68.2421875,48.2421875,106.640625,0.003928515625,83.984375,3.4991015625,3.22265625,0.07421875
10.546875,59.765625,0.6046874999999999,27.890625,68.2421875,57.6953125,122.265625,0.003928515625,83.984375,3.4991015625,3.22265625,0.07421875
10.546875,59.765625,0.6046874999999999,27.890625,68.2421875,57.6953125,106.640625,0.004237890625000001,83.984375,3.4991015625,3.22265625,0.07421875
10.546875,59.765625,0.6046874999999999,27.890625,68.2421875,57.6953125,106.640625,0.003928515625,124.609375,3.4991015625,3.22265625,0.07421875
10.546875,59.765625,0.6046874999999999,27.890625,68.2421875,57.6953125,106.640625,0.003928515625,83.984375,2.9143359374999998,3.22265625,0.07421875
10.546875,59.765625,0.6046874999999999,27.890625,68.2421875,57.6953125,106.640625,0.003928515625,83.984375,3.4991015625,13.18359375,0.07421875
10.546875,59.765625,0.6046874999999999,27.890625,68.2421875,57.6953125,106.640625,0.003928515625,83.984375,3.4991015625,3.22265625,0.50390625
10.546875,59.765625,0.6046874999999999,27.890625,68.2421875,57.6953125,106.640625,0.003928515625,83.984375,3.4991015625,3.22265625,0.07421875
12.890625,141.328125,0.9609375,12.421875,56.7578125,103.2421875,72.265625,0.009187890625,74.609375,0.41933593750000003,5.68359375,0.00390625
40.546875,141.328125,0.9609375,12.421875,56.7578125,103.2421875,72.265625,0.009187890625,74.609375,0.41933593750000003,5.68359375,0.00390625
12.890625,149.765625,0.9609375,12.421875,56.7578125,103.2421875,72.265625,0.009187890625,74.609375,0.41933593750000003,5.68359375,0.00390625
12.890625,141.328125,0.8046875,12.421875,56.7578125,103.2421875,72.265625,0.009187890625,74.609375,0.41933593750000003,5.68359375,0.00390625
12.890625,141.328125,0.9609375,57.890625,56.7578125,103.2421875,72.265625,0.009187890625,74.609375,0.41933593750000003,5.68359375,0.00390625
12.890625,141.328125,0.9609375,12.421875,33.2421875,103.2421875,72.265625,0.009187890625,74.609375,0.41933593750000003,5.68359375,0.00390625
12.890625,141.328125,0.9609375,12.421875,56.7578125,112.6953125,72.265625,0.009187890625,74.609375,0.41933593750000003,5.68359375,0.00390625
12.890625,141.328125,0.9609375,12.421875,56.7578125,103.2421875,56.640625,0.009187890625,74.609375,0.41933593750000003,5.68359375,0.00390625
12.890625,141.328125,0.9609375,12.421875,56.7578125,103.2421875,72.265625,0.008878515625,74.609375,0.41933593750000003,5.68359375,0.00390625
12.890625,141.328125,0.9609375,12.421875,56.7578125,103.2421875,72.265625,0.009187890625,133.984375,0.41933593750000003,5.68359375,0.00390625
12.890625,141.328125,0.9609375,12.421875,56.7578125,103.2421875,72.265625,0.009187890625,74.609375,1.0041015625,5.68359375,0.00390625
12.890625,141.328125,0.9609375,12.421875,56.7578125,103.2421875,72.265625,0.009187890625,74.609375,0.41933593750000003,10.72265625,0.00390625
12.890625,141.328125,0.9609375,12.421875,56.7578125,103.2421875,72.265625,0.009187890625,74.609375,0.41933593750000003,5.68359375,0.57421875
12.890625,149.765625,0.8046875,57.890625,33.2421875,112.6953125,56.640625,0.008878515625,133.984375,1.0041015625,10.72265625,0.57421875
40.546875,141.328125,0.8046875,57.890625,33.2421875,112.6953125,56.640625,0.008878515625,133.984375,1.0041015625,10.72265625,0.57421875
40.546875,149.765625,0.9609375,57.890625,33.2421875,112.6953125,56.640625,0.008878515625,133.984375,1.0041015625,10.72265625,0.57421875
40.546875,149.765625,0.8046875,12.421875,33.2421875,112.6953125,56.640625,0.008878515625,133.984375,1.0041015625,10.72265625,0.57421875
40.546875,149.765625,0.8046875,57.890625,56.7578125,112.6953125,56.640625,0.008878515625,133.984375,1.0041015625,10.72265625,0.57421875
40.546875,149.765625,0.8046875,57.890625,33.2421875,103.2421875,56.640625,0.008878515625,133.984375,1.0041015625,10.72265625,0.57421875
40.546875,149.765625,0.8046875,57.890625,33.2421875,112.6953125,72.265625,0.008878515625,133.984375,1.0041015625,10.72265625,0.57421875
40.546875,149.765625,0.8046875,57.890625,33.2421875,112.6953125,56.640625,0.009187890625,133.984375,1.0041015625,10.72265625,0.57421875
40.546875,149.765625,0.8046875,57.890625,33.2421875,112.6953125,56.640625,0.008878515625,74.609375,1.0041015625,10.72265625,0.57421875
40.546875,149.765625,0.8046875,57.890625,33.2421875,112.6953125,56.640625,0.008878515625,133.984375,0.41933593750000003,10.72265625,0.57421875
40.546875,149.765625,0.8046875,57.890625,33.2421875,112.6953125,56.640625,0.008878515625,133.984375,1.0041015625,5.68359375,0.57421875
40.546875,149.765625,0.8046875,57.890625,33.2421875,112.6953125,56.640625,0.008878515625,133.984375,1.0041015625,10.72265625,0.00390625
40.546875,149.765625,0.8046875,57.890625,33.2421875,112.6953125,56.640625,0.008878515625,133.984375,1.0041015625,10.72265625,0.57421875
9.140625,40.078125,0.7859375,23.671875,17.3828125,110.1171875,141.015625,0.007331640625000001,93.359375,3.2262109375,6.62109375,0.19140625
59.296875,40.078125,0.7859375,23.671875,17.3828125,110.1171875,141.015625,0.007331640625000001,93.359375,3.2262109375,6.62109375,0.19140625
9.140625,48.515625,0.7859375,23.671875,17.3828125,110.1171875,141.015625,0.007331640625000001,93.359375,3.2262109375,6.62109375,0.19140625
9.140625,40.078125,0.7796875,23.671875,17.3828125,110.1171875,141.015625,0.007331640625000001,93.359375,3.2262109375,6.62109375,0.19140625
9.140625,40.078125,0.7859375,9.140625,17.3828125,110.1171875,141.015625,0.007331640625000001,93.359375,3.2262109375,6.62109375,0.19140625
9.140625,40.078125,0.7859375,23.671875,55.1171875,110.1171875,141.015625,0.007331640625000001,93.359375,3.2262109375,6.62109375,0.19140625
9.140625,40.078125,0.7859375,23.671875,17.3828125,23.3203125,141.015625,0.007331640625000001,93.359375,3.2262109375,6.62109375,0.19140625
9.140625,40.078125,0.7859375,23.671875,17.3828125,110.1171875,75.390625,0.007331640625000001,93.359375,3.2262109375,6.62109375,0.19140625
9.140625,40.078125,0.7859375,23.671875,17.3828125,110.1171875,141.015625,0.003309765625,93.359375,3.2262109375,6.62109375,0.19140625
9.140625,40.078125,0.7859375,23.671875,17.3828125,110.1171875,141.015625,0.007331640625000001,52.734375,3.2262109375,6.62109375,0.19140625
9.140625,40.078125,0.7859375,23.671875,17.3828125,110.1171875,141.015625,0.007331640625000001,93.359375,4.4347265625,6.62109375,0.19140625
9.140625,40.078125,0.7859375,23.671875,17.3828125,110.1171875,141.015625,0.007331640625000001,93.359375,3.2262109375,2.28515625,0.19140625
9.140625,40.078125,0.7859375,23.671875,17.3828125,110.1171875,141.015625,0.007331640625000001,93.359375,3.2262109375,6.62109375,0.26171875
9.140625,48.515625,0.7796875,9.140625,55.1171875,23.3203125,75.390625,0.003309765625,52.734375,4.4347265625,2.28515625,0.26171875
59.296875,40.078125,0.7796875,9.140625,55.1171875,23.3203125,75.390625,0.003309765625,52.734375,4.4347265625,2.28515625,0.26171875
59.296875,48.515625,0.7859375,9.140625,55.1171875,23.3203125,75.390625,0.003309765625,52.734375,4.4347265625,2.28515625,0.26171875
59.296875,48.515625,0.7796875,23.671875,55.1171875,23.3203125,75.390625,0.003309765625,52.734375,4.4347265625,2.28515625,0.26171875
59.296875,48.515625,0.7796875,9.140625,17.3828125,23.3203125,75.390625,0.003309765625,52.734375,4.4347265625,2.28515625,0.26171875
59.296875,48.515625,0.7796875,9.140625,55.1171875,110.1171875,75.390625,0.003309765625,52.734375,4.4347265625,2.28515625,0.26171875
59.296875,48.515625,0.7796875,9.140625,55.1171875,23.3203125,141.015625,0.003309765625,52.734375,4.4347265625,2.28515625,0.26171875
59.296875,48.515625,0.7796875,9.140625,55.1171875,23.3203125,75.390625,0.007331640625000001,52.734375,4.4347265625,2.28515625,0.26171875
59.296875,48.515625,0.7796875,9.140625,55.1171875,23.3203125,75.390625,0.003309765625,93.359375,4.4347265625,2.28515625,0.26171875
59.296875,48.515625,0.7796875,9.140625,55.1171875,23.3203125,75.390625,0.003309765625,52.734375,3.2262109375,2.28515625,0.26171875
59.296875,48.515625,0.7796875,9.140625,55.1171875,23.3203125,75.390625,0.003309765625,52.734375,4.4347265625,6.62109375,0.26171875
59.296875,48.515625,0.7796875,9.140625,55.1171875,23.3203125,75.390625,0.003309765625,52.734375,4.4347265625,2.28515625,0.19140625
59.296875,48.515625,0.7796875,9.140625,55.1171875,23.3203125,75.390625,0.003309765625,52.734375,4.4347265625,2.28515625,0.26171875
39.140625,130.078125,0.9859375,53.671875,52.3828125,55.1171875,91.015625,0.002381640625,143.359375,0.7312109375,14.12109375,0.69140625
29.296875,130.078125,0.9859375,53.671875,52.3828125,55.1171875,91.015625,0.002381640625,143.359375,0.7312109375,14.12109375,0.69140625
39.140625,138.515625,0.9859375,53.671875,52.3828125,55.1171875,91.015625,0.002381640625,143.359375,0.7312109375,14.12109375,0.69140625
39.140625,130.078125,0.9796875,53.671875,52.3828125,55.1171875,91.015625,0.002381640625,143.359375,0.7312109375,14.12109375,0.69140625
39.140625,130.078125,0.9859375,39.140625,52.3828125,55.1171875,91.015625,0.002381640625,143.359375,0.7312109375,14.12109375,0.69140625
39.140625,130.078125,0.9859375,53.671875,20.1171875,55.1171875,91.015625,0.002381640625,143.359375,0.7312109375,14.12109375,0.69140625
39.140625,130.078125,0.9859375,53.671875,52.3828125,78.3203125,91.015625,0.002381640625,143.359375,0.7312109375,14.12109375,0.69140625
39.140625,130.078125,0.9859375,53.671875,52.3828125,55.1171875,125.390625,0.002381640625,143.359375,0.7312109375,14.12109375,0.69140625
39.140625,130.078125,0.9859375,53.671875,52.3828125,55.1171875,91.015625,0.008259765625,143.359375,0.7312109375,14.12109375,0.69140625
39.140625,130.078125,0.9859375,53.671875,52.3828125,55.1171875,91.015625,0.002381640625,102.734375,0.7312109375,14.12109375,0.69140625
39.140625,130.078125,0.9859375,53.671875,52.3828125,55.1171875,91.015625,0.002381640625,143.359375,1.9397265625000002,14.12109375,0.69140625
39.140625,130.078125,0.9859375,53.671875,52.3828125,55.1171875,91.015625,0.002381640625,143.359375,0.7312109375,9.78515625,0.69140625
39.140625,130.078125,0.9859375,53.671875,52.3828125,55.1171875,91.015625,0.002381640625,143.359375,0.7312109375,14.12109375,0.76171875
39.140625,138.515625,0.9796875,39.140625,20.1171875,78.3203125,125.390625,0.008259765625,102.734375,1.9397265625000002,9.78515625,0.76171875
29.296875,130.078125,0.9796875,39.140625,20.1171875,78.3203125,125.390625,0.008259765625,102.734375,1.9397265625000002,9.78515625,0.76171875
29.296875,138.515625,0.9859375,39.140625,20.1171875,78.3203125,125.390625,0.008259765625,102.734375,1.9397265625000002,9.78515625,0.76171875
29.296875,138.515625,0.9796875,53.671875,20.1171875,78.3203125,125.390625,0.008259765625,102.734375,1.9397265625000002,9.78515625,0.76171875
29.296875,138.515625,0.9796875,39.140625,52.3828125,78.3203125,125.390625,0.008259765625,102.734375,1.9397265625000002,9.78515625,0.76171875
29.296875,138.515625,0.9796875,39.140625,20.1171875,55.1171875,125.390625,0.008259765625,102.734375,1.9397265625000002,9.78515625,0.76171875
29.296875,138.515625,0.9796875,39.140625,20.1171875,78.3203125,91.015625,0.008259765625,102.734375,1.9397265625000002,9.78515625,0.76171875
29.296875,138.515625,0.9796875,39.140625,20.1171875,78.3203125,125.390625,0.002381640625,102.734375,1.9397265625000002,9.78515625,0.76171875
29.296875,138.515625,0.9796875,39.140625,20.1171875,78.3203125,125.390625,0.008259765625,143.359375,1.9397265625000002,9.78515625,0.76171875
29.296875,138.515625,0.9796875,39.140625,20.1171875,78.3203125,125.390625,0.008259765625,102.734375,0.7312109375,9.78515625,0.76171875
29.296875,138.515625,0.9796875,39.140625,20.1171875,78.3203125,125.390625,0.008259765625,102.734375,1.9397265625000002,14.12109375,0.76171875
29.296875,138.515625,0.9796875,39.140625,20.1171875,78.3203125,125.390625,0.008259765625,102.734375,1.9397265625000002,9.78515625,0.69140625
29.296875,138.515625,0.9796875,39.140625,20.1171875,78.3203125,125.390625,0.008259765625,102.734375,1.9397265625000002,9.78515625,0.76171875
54.140625,85.078125,0.6859375,8.671875,69.8828125,27.6171875,116.015625,0.004856640625,118.359375,1.9787109375,10.37109375,0.94140625
44.296875,85.078125,0.6859375,8.671875,69.8828125,27.6171875,116.015625,0.004856640625,118.359375,1.9787109375,10.37109375,0.94140625
54.140625,3.515625,0.6859375,8.671875,69.8828125,27.6171875,116.015625,0.004856640625,118.359375,1.9787109375,10.37109375,0.94140625
54.140625,85.078125,0.8796875,8.671875,69.8828125,27.6171875,116.015625,0.004856640625,118.359375,1.9787109375,10.37109375,0.94140625
54.140625,85.078125,0.6859375,24.140625,69.8828125,27.6171875,116.015625,0.004856640625,118.359375,1.9787109375,10.37109375,0.94140625
54.140625,85.078125,0.6859375,8.671875,37.6171875,27.6171875,116.015625,0.004856640625,118.359375,1.9787109375,10.37109375,0.94140625
54.140625,85.078125,0.6859375,8.671875,69.8828125,50.8203125,116.015625,0.004856640625,118.359375,1.9787109375,10.37109375,0.94140625
54.140625,85.078125,0.6859375,8.671875,69.8828125,27.6171875,100.390625,0.004856640625,118.359375,1.9787109375,10.37109375,0.94140625
54.140625,85.078125,0.6859375,8.671875,69.8828125,27.6171875,116.015625,0.0008347656250000001,118.359375,1.9787109375,10.37109375,0.94140625
54.140625,85.078125,0.6859375,8.671875,69.8828125,27.6171875,116.015625,0.004856640625,77.734375,1.9787109375,10.37109375,0.94140625
54.140625,85.078125,0.6859375,8.671875,69.8828125,27.6171875,116.015625,0.004856640625,118.359375,0.6922265625,10.37109375,0.94140625
54.140625,85.078125,0.6859375,8.671875,69.8828125,27.6171875,116.015625,0.004856640625,118.359375,1.9787109375,6.03515625,0.94140625
54.140625,85.078125,0.6859375,8.671875,69.8828125,27.6171875,116.015625,0.004856640625,118.359375,1.9787109375,10.37109375,0.01171875
54.140625,3.515625,0.8796875,24.140625,37.6171875,50.8203125,100.390625,0.0008347656250000001,77.734375,0.6922265625,6.03515625,0.01171875
44.296875,85.078125,0.8796875,24.140625,37.6171875,50.8203125,100.390625,0.0008347656250000001,77.734375,0.6922265625,6.03515625,0.01171875
44.296875,3.515625,0.6859375,24.140625,37.6171875,50.8203125,100.390625,0.0008347656250000001,77.734375,0.6922265625,6.03515625,0.01171875
44.296875,3.515625,0.8796875,8.671875,37.6171875,50.8203125,100.390625,0.0008347656250000001,77.734375,0.6922265625,6.03515625,0.01171875
44.296875,3.515625,0.8796875,24.140625,69.8828125,50.8203125,100.390625,0.0008347656250000001,77.734375,0.6922265625,6.03515625,0.01171875
44.296875,3.515625,0.8796875,24.140625,37.6171875,27.6171875,100.390625,0.0008347656250000001,77.734375,0.6922265625,6.03515625,0.01171875
44.296875,3.515625,0.8796875,24.140625,37.6171875,50.8203125,116.015625,0.0008347656250000001,77.734375,0.6922265625,6.03515625,0.01171875
44.296875,3.515625,0.8796875,24.140625,37.6171875,50.8203125,100.390625,0.004856640625,77.734375,0.6922265625,6.03515625,0.01171875
44.296875,3.515625,0.8796875,24.140625,37.6171875,50.8203125,100.390625,0.0008347656250000001,118.359375,0.6922265625,6.03515625,0.01171875
44.296875,3.515625,0.8796875,24.140625,37.6171875,50.8203125,100.390625,0.0008347656250000001,77.734375,1.9787109375,6.03515625,0.01171875
44.296875,3.515625,0.8796875,24.140625,37.6171875,50.8203125,100.390625,0.0008347656250000001,77.734375,0.6922265625,10.37109375,0.01171875
44.296875,3.515625,0.8796875,24.140625,37.6171875,50.8203125,100.390625,0.0008347656250000001,77.734375,0.6922265625,6.03515625,0.94140625
44.296875,3.515625,0.8796875,24.140625,37.6171875,50.8203125,100.390625,0.0008347656250000001,77.734375,0.6922265625,6.03515625,0.01171875
24.140625,175.078125,0.8859375,38.671875,34.8828125,82.6171875,66.015625,0.009806640625,68.359375,4.4737109375,2.87109375,0.44140625
14.296875,175.078125,0.8859375,38.671875,34.8828125,82.6171875,66.015625,0.009806640625,68.359375,4.4737109375,2.87109375,0.44140625
24.140625,93.515625,0.8859375,38.671875,34.8828125,82.6171875,66.015625,0.009806640625,68.359375,4.4737109375,2.87109375,0.44140625
24.140625,175.078125,0.6796875,38.671875,34.8828125,82.6171875,66.015625,0.009806640625,68.359375,4.4737109375,2.87109375,0.44140625
24.140625,175.078125,0.8859375,54.140625,34.8828125,82.6171875,66.015625,0.009806640625,68.359375,4.4737109375,2.87109375,0.44140625
24.140625,175.078125,0.8859375,38.671875,72.6171875,82.6171875,66.015625,0.009806640625,68.359375,4.4737109375,2.87109375,0.44140625
24.140625,175.078125,0.8859375,38.671875,34.8828125,105.8203125,66.015625,0.009806640625,68.359375,4.4737109375,2.87109375,0.44140625
24.140625,175.078125,0.8859375,38.671875,34.8828125,82.6171875,50.390625,0.009806640625,68.359375,4.4737109375,2.87109375,0.44140625
24.140625,175.078125,0.8859375,38.671875,34.8828125,82.6171875,66.015625,0.005784765625,68.359375,4.4737109375,2.87109375,0.44140625
24.140625,175.078125,0.8859375,38.671875,34.8828125,82.6171875,66.015625,0.009806640625,127.734375,4.4737109375,2.87109375,0.44140625
24.140625,175.078125,0.8859375,38.671875,34.8828125,82.6171875,66.015625,0.009806640625,68.359375,3.1872265625,2.87109375,0.44140625
24.140625,175.078125,0.8859375,38.671875,34.8828125,82.6171875,66.015625,0.009806640625,68.359375,4.4737109375,13.53515625,0.44140625
24.140625,175.078125,0.8859375,38.671875,34.8828125,82.6171875,66.015625,0.009806640625,68.359375,4.4737109375,2.87109375,0.51171875
24.140625,93.515625,0.6796875,54.140625,72.6171875,105.8203125,50.390625,0.005784765625,127.734375,3.1872265625,13.53515625,0.51171875
14.296875,175.078125,0.6796875,54.140625,72.6171875,105.8203125,50.390625,0.005784765625,127.734375,3.1872265625,13.53515625,0.51171875
14.296875,93.515625,0.8859375,54.140625,72.6171875,105.8203125,50.390625,0.005784765625,127.734375,3.1872265625,13.53515625,0.51171875
14.296875,93.515625,0.6796875,38.671875,72.6171875,105.8203125,50.390625,0.005784765625,127.734375,3.1872265625,13.53515625,0.51171875
14.296875,93.515625,0.6796875,54.140625,34.8828125,105.8203125,50.390625,0.005784765625,127.734375,3.1872265625,13.53515625,0.51171875
14.296875,93.515625,0.6796875,54.140625,72.6171875,82.6171875,50.390625,0.005784765625,127.734375,3.1872265625,13.53515625,0.51171875
14.296875,93.515625,0.6796875,54.140625,72.6171875,105.8203125,66.015625,0.005784765625,127.734375,3.1872265625,13.53515625,0.51171875
14.296875,93.515625,0.6796875,54.140625,72.6171875,105.8203125,50.390625,0.009806640625,127.734375,3.1872265625,13.53515625,0.51171875
14.296875,93.515625,0.6796875,54.140625,72.6171875,105.8203125,50.390625,0.005784765625,68.359375,3.1872265625,13.53515625,0.51171875
14.296875,93.515625,0.6796875,54.140625,72.6171875,105.8203125,50.390625,0.005784765625,127.734375,4.4737109375,13.53515625,0.51171875
14.296875,93.515625,0.6796875,54.140625,72.6171875,105.8203125,50.390625,0.005784765625,127.734375,3.1872265625,2.87109375,0.51171875
14.296875,93.515625,0.6796875,54.140625,72.6171875,105.8203125,50.390625,0.005784765625,127.734375,3.1872265625,13.53515625,0.44140625
14.296875,93.515625,0.6796875,54.140625,72.6171875,105.8203125,50.390625,0.005784765625,127.734375,3.1872265625,13.53515625,0.51171875
16.640625,62.578125,0.9359375,31.171875,43.6328125,96.3671875,103.515625,0.003619140625,105.859375,0.1074609375,8.49609375,0.31640625
36.796875,62.578125,0.9359375,31.171875,43.6328125,96.3671875,103.515625,0.003619140625,105.859375,0.1074609375,8.49609375,0.31640625
16.640625,161.015625,0.9359375,31.171875,43.6328125,96.3671875,103.515625,0.003619140625,105.859375,0.1074609375,8.49609375,0.31640625
16.640625,62.578125,0.6296875,31.171875,43.6328125,96.3671875,103.515625,0.003619140625,105.859375,0.1074609375,8.49609375,0.31640625
